id,X4,X11,X18,X26,X50,X3112
154220505,1.0887706770059575,146.43921527372717,19704.335031102026,3482.7735037509383,14.950078963683735,400541.8752502228
195736552,1.0496316168988944,147.990444317935,19703.06405460897,3484.709692609614,15.083895799223964,399600.91080917174
182701773,0.9919236759210405,148.64234381385356,19701.23445434004,3475.8355492921455,15.015782525576075,398740.9891989003
27688500,1.0255112839075253,145.31881698131448,19701.074636853613,3471.082423933039,15.338965660405428,398659.888087322
195825045,0.9688786757431257,150.1349916929005,19700.52170197772,3469.9852499392773,14.989004347129827,398572.6202991698
90218281,1.0583157706310677,144.61293803919472,19701.802069699133,3474.0555024006476,15.227065416307362,398939.8101325498
184784126,1.0968651330964665,144.3598766127769,19702.02537982144,3472.205920221151,15.11976302909532,398991.4807307576
196505896,1.065870782382476,145.38906879901722,19702.039148298725,3473.1237944328177,14.834153176638686,399242.1703570067
190205411,1.0979548811790405,142.24968332612508,19701.713785295873,3476.740764582274,15.250195911453494,398551.8631609829
193155678,0.966542011403259,149.52914091080999,19700.268215870656,3469.3003360720713,14.923013201405528,398338.6669128673
196236454,1.0222550023122439,146.64530768801455,19700.837406233786,3468.8920639865673,15.045721027176606,398504.9608327379
88250214,1.0436656554686699,146.968458989475,19701.814643604324,3476.17017892968,15.138605516470525,398856.7858815671
191944528,1.0369009071708604,146.8528273812074,19701.12300003147,3473.0330815163024,15.029258600849415,398726.1817883047
195493725,1.019975256558025,148.62493877626625,19701.74613335869,3475.594046365005,14.937053776940129,399396.36812389083
70134978,1.0220969736096894,145.39002553441819,19701.42465982433,3475.794332715304,15.314115439795112,398637.7835387964
133890184,1.033564812094746,145.5771697476828,19701.66120022914,3476.3871871433466,15.39841526672188,398775.35301952134
68444641,1.0658704244638186,146.82226188683947,19702.511191792382,3484.897085770325,15.233801390541327,399367.92669908726
192180569,1.1182682652015292,141.7505796868358,19701.722949063158,3475.3199535022673,15.189601786268902,398322.2189596207
196586748,1.0118396702830716,150.05236818379777,19700.87102696411,3474.784049812927,15.111763812473482,399018.82111108047
195485068,1.091101469956784,145.39827005344006,19703.85975909062,3484.253482623749,15.118508133755368,400110.32846151845
195545760,1.0203703273624996,147.2852779690092,19701.19194417667,3474.225055996395,15.112205154845803,398798.63912297843
189067868,1.0666007041773098,148.79200303221256,19702.91760665863,3482.536565850273,14.962614267479712,400154.35062195256
131023803,0.9925745700378383,147.61764731052213,19701.45080426873,3474.343600488423,15.113701005009817,398797.7680089284
194368572,0.9999908768865492,148.22938898432162,19701.273214148045,3474.0923565264725,15.14072381736608,398639.63788929617
189725896,1.0252528537860441,148.72490231844472,19701.124831652713,3473.1844186651338,15.050768382715454,398779.4260305013
173252815,0.9915893075497223,150.09985559439863,19701.664004508715,3476.191856224623,14.968130965376252,399131.6957698919
195533521,1.0382595245104393,146.8582335366843,19701.24529038974,3471.0867281646474,15.008282757525343,398585.2227750783
195745232,0.9785497901732155,150.73751209689226,19700.622702420525,3471.4483915095275,15.00852768731952,398975.10004509264
167228481,1.021874542394666,148.01849446977747,19700.835059761575,3473.8695725136404,14.890877098060992,399071.94032599975
95065732,1.053318057225972,145.40624454672303,19702.013584829197,3478.417603978222,15.261955297968516,399189.23317334946
195765481,0.9673743322029308,150.96258164353154,19700.89952086696,3471.704167870625,14.737653204806472,398820.8054446564
196106550,0.9945396196201405,148.52843418829016,19700.75411211837,3471.0037567502636,15.0333952560854,398466.9513460121
164667216,1.0446776876070112,144.2569571394116,19702.061268237645,3477.5785295560763,15.351393418095189,398830.6424650334
196427019,1.0162587720057705,147.72785702394197,19701.19520933691,3473.9074704856894,15.183569198764237,398786.1383393593
106805402,1.0903882294559746,148.47368401329962,19703.92238261217,3484.6959037572815,14.973833026913438,400626.95009925135
195791417,1.0659123694843555,143.59542282853835,19701.459060768095,3471.533997205311,15.132710511207664,398539.3339846247
139349381,0.9972097994187799,150.1267178786334,19701.762615691965,3475.0379330458154,14.834239668250897,399033.0193508296
193429351,1.0121972519639124,148.36548063751894,19701.976351575435,3477.003093172135,15.181304345664934,399209.2025178842
194639882,1.0077148643207263,148.46776641924754,19701.304501534512,3474.697120391347,15.169255600012985,398826.5520680681
153077808,1.0083790356966575,149.71772641374955,19701.049912365408,3477.9734319491636,15.09632325713635,398889.33969351085
175180283,0.9953402303498203,148.86142534867736,19700.779957804083,3470.721974896274,15.067708545166807,398714.7533618515
129383924,1.0396071282360113,148.0856093762728,19703.307899003266,3477.671721657917,14.830964542042018,400261.5564106114
194749428,1.000203910832992,149.3511504609184,19701.93143304627,3476.6555181209683,14.975269279778221,399135.9759901388
194821149,0.9873149896354296,149.09713475553323,19700.84796624419,3469.0753421884833,14.95671352751462,398545.249462794
195656804,1.0475446350914062,146.5743715261043,19701.18203645648,3472.788887596743,15.059680281285395,398606.02589669614
187922795,1.101346929602721,146.38841695453834,19702.99491608112,3484.5484957067374,15.104470635805367,399506.7251065317
107367396,1.0844610964886154,147.47792732292723,19702.079216926733,3480.728997109437,14.991432512713331,399315.41103916994
194295516,0.99949343849031,149.15306292690755,19700.751666088083,3473.764097635075,15.087002991705225,398779.6993424664
194215752,1.017405806111763,149.02493639615392,19701.03147985724,3475.291042476185,15.041320871522109,398851.0694361141
